Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,4.17248888903168,-6.6661208375677,0.687992682060947,0,0,0,17.1845747220821,1.36391989761157,0.0789396184465819,-0.00010214810981847,2.25929740494903,-0.000187545787416895,2.84470271624541,0,0,0,0,0,0,package://Whiteboard_Frames/meshes/base_link.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://Whiteboard_Frames/meshes/base_link.STL,,Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M6x20-8.8 Oc DIN 912_AISI304.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-3;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-2;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-9;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-4;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-5;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 9021 - 6.4 Oc_AISI304.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-8;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 9021 - 6.4 Oc_AISI304.STEP-2;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-2;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-7;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-4;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-10;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-3;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M6-8 DIN 982.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-6;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-5;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-3;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/_ruba sze_ciok_tna M8x30-8.8 Oc DIN 933_ISO 4017 - M8 x 30-N.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-2;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-2;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-1;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-4;Enwar whiteboard frame-3/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M6x20-8.8 Oc DIN 912_AISI304.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-3;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-2;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-9;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-4;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-5;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 9021 - 6.4 Oc_AISI304.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-8;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 9021 - 6.4 Oc_AISI304.STEP-2;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-2;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-7;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba z _bem walcowym z gniazdem sze_ciok_tnym M8x35-8.8 Oc DIN 912_DIN 6912 - M8 x 30 --- 30N.STEP-4;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-10;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-3;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M6-8 DIN 982.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-6;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-5;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-3;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/AAAM.TAB.02.00_1_Obrobiona_.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/_ruba sze_ciok_tna M8x30-8.8 Oc DIN 933_ISO 4017 - M8 x 30-N.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-2;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Nakr_tka sze_ciok_tna samozabezpieczaj_ca z wk_adk_ poliamidow_ M8-8 DIN 982_DIN EN ISO 7040 - M8 - N.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/AAAM.TAB.01.00_1_Obrobiona_.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-3;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-2/Cz___2.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-2/Cz___1.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-2/Cz___3.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-4;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/Podk_adka DIN 126 - 9 Oc_Washer DIN 126 - 9.STEP-1;Enwar whiteboard frame-1/Enwar whiteboard frame.STEP-1/COLSON D100 z hamulcem.STEP-4;Enwar whiteboard frame-2;Enwar whiteboard frame-3,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
